1	2	366.922335106458
4	5	41.7731971484108
5	6	47.8539444560216
6	7	32.9848450050542
7	8	24.1867732447801
8	9	41.4849370253831
9	10	29.7321374955141
10	11	54.0370243434945
11	12	25.9422435429714
12	13	39.2045915670889
13	15	34.1320963325433
15	16	28.4604989415154
16	17	31.7804971641414
17	18	92.1140597303148
18	19	34.4383507154451
19	20	35.6089876292420
3	4	38.9486841879901
21	8	53.1507290636732
21	22	60.7289058030320
22	23	30.0166620396073
23	24	66.3701740241805
24	25	34.7131099154196
25	26	33.0000000000000
26	15	49.7292670366254
26	27	24.5153013442625
27	16	46.8187996428785
28	29	46.2709412041112
29	30	67.0298440994756
30	31	52.0096144957834
31	32	55.0817574156816
32	22	101.178060863015
33	31	55.1452627158490
33	34	46.0434577329258
34	35	102.083299319722
35	36	40.2492235945797
36	37	90.0777441999665
37	34	52.3927475897189
38	39	24.1867732448379
39	40	22.0227155455452
40	41	33.3766385366968
41	42	57.3846669414358
42	43	46.8614980550822
44	45	103.484298325881
45	46	68.5419579527752
46	47	25.6320112363886
48	47	158.420326979696
48	49	159.423963067913
49	50	209.745083374199
51	50	248.201531022834
52	51	75.9275970922744
52	53	133.375410027486
53	54	71.1125867902441
54	55	61.5548535860496
55	56	67.2086303981862
56	57	104.995237987254
57	58	75.8023746329889
58	59	226.490617907233
59	60	51.9711458407451
60	61	50.2195181175787
61	62	35.1283361414285
62	63	21.9999999995343
63	64	22.5610283453570
64	65	64.0312423743285
65	66	28.0713376952364
66	67	41.3037528552023
67	68	34.0587727318528
68	69	33.2415402771893
69	70	29.0000000000000
70	71	53.3385414123784
71	20	28.0178514620165
71	72	115.451288429750
72	73	31.0161248382113
73	74	40.8044115259324
74	75	235.849528301751
75	76	182.236110581849
76	77	84.5990543690191
76	127	147.732867044908
78	66	146.819617218244
75	79	43.3243580460727
79	80	428.412184700669
80	81	428.262769804273
81	82	210.639502468289
11	83	57.7234787632778
83	84	80.3616824115910
84	85	83.1685036537270
86	87	38.6005181309722
88	3	524.665607797032
87	88	228.779369698417
87	89	23.3238075797805
89	90	137.353558381691
90	79	119.870763736355
91	92	89.2860571420737
92	16	78.7464284961170
91	93	31.7804971641414
93	20	43.8634243819368
91	94	66.7083203201779
94	95	29.4108823397055
95	84	30.0832179129826
96	83	26.5706605116110
97	96	23.7697286471083
96	95	79.3788384898645
94	97	78.3900503894324
97	98	47.8852795760684
98	92	30.5941170815567
83	99	32.0156211862625
99	100	29.1547594746897
100	10	59.5399025889195
100	101	52.2015325445528
101	102	39.2173431022552
102	84	57.0087712549569
102	103	20.6155281280883
103	104	55.7853027239254
104	4	59.0762219700352
1	105	284.297379522041
105	106	174.908547532704
2	107	131.003816713613
107	108	363.600055005235
110	30	48.0936586277065
111	33	41.1096096151627
112	31	86.0058137243840
28	113	35.0142828009807
113	24	82.0243866168447
114	113	37.1079506305589
13	25	68.1542368453226
8	115	66.2721660697336
6	116	76.9999999669381
116	117	38.0131556174964
118	116	24.6981780707963
5	119	48.2700735123967
109	120	110.217965865966
120	121	179.401783714655
121	3	41.1096095512654
2	120	113.225438869281
122	121	32.6955654500248
21	123	39.0128183690217
21	124	30.2654919377692
10	23	90.4488805900880
22	125	141.908421138592
115	126	131.026714829634
127	36	77.4661216555895
43	127	38.1837661583903
44	127	53.3385413810540
127	127	110.018180315589
44	127	78.0064100144442
43	127	92.9623580095475
127	127	45.5411901468712
127	42	62.1288983047472
127	127	42.7200187265877
41	127	47.8539444930671
127	127	47.2652091928489
127	127	36.6196668477352
127	127	36.0693775934072
40	127	56.7186036862701
127	38	60.0000000367872
127	39	57.4282160244698
27	127	39.2937653994149
127	127	68.4470598345904
127	28	70.0000000377186
38	127	51.6236380023342
27	127	100.179838323576
127	127	39.3954312071844
127	127	93.9148550545747
127	127	73.1641988953614
127	127	31.9530906173409
127	127	25.2388589282479
127	127	46.0977222864644
127	127	37.5898922584250
127	127	59.9332962550868
127	127	47.8852795752515
127	127	39.4461658466320
127	127	28.6356421265527
127	127	39.2045915677778
127	127	50.5964425626941
127	127	52.5547333738837
127	14	45.3100430433011
49	127	97.3498844111809
48	127	149.843251459495
60	127	108.046286363896
59	127	34.1320963175088
127	127	60.8276253029822
127	127	28.3019433961698
127	127	89.4427190999916
62	127	86.2844134390888
127	127	38.9101529158497
127	127	66.2872536772261
127	127	40.0000000000000
127	61	242.002066120264
127	127	63.0634601041913
127	127	57.9827560572969
127	127	63.0000000000000
127	127	58.5234995535981
127	127	127.945300813471
127	127	39.0000000000000
127	127	76.8505042281511
127	127	210.983411670207
127	127	361.178626167405
127	127	33.1058907142968
127	58	32.2024843937931
127	127	43.2666153047930
127	127	80.2620707432845
127	127	30.0166620391419
127	127	166.532279153322
127	127	57.2188780036392
127	127	67.5351760175437
67	127	254.466107775721
68	127	116.730458762676
127	127	44.2944691807002
127	127	56.4623768539724
127	127	49.2442890098316
127	73	113.885907847189
72	127	61.0982815076261
70	127	80.1124210209879
127	69	33.6154726423084
68	127	66.8505796642299
66	127	37.3363094012602
127	127	68.4105255058258
127	127	20.2237484166172
91	127	99.2975327053543
127	127	40.7185461428103
127	127	43.9658958739612
127	127	36.1386219991853
127	127	41.1096095821889
127	127	45.8802789878178
127	90	161.307160404575
127	127	44.3846820423443
127	127	75.3923072998831
127	127	46.8187996428785
127	127	76.5375724726098
127	127	39.5600808897050
127	127	50.5964425623996
127	127	40.7921561078290
127	127	60.9261848469113
127	127	76.2430324689934
127	127	32.2490309932520
127	127	53.3385414133038
127	127	33.7342555864105
94	127	63.9765582155403
127	85	31.9530906365776
127	127	24.3310501211929
86	127	26.4007575843607
